id,sku,name,url_key,url_path,availability,seller_id,seller_name,price,original_price,discount,discount_rate,review_count,rating_average,primary_category_path,primary_category_name,productset_id,thumbnail_url,seller_product_id,video_url
191689321.0,2518319824833,Ổ cứng di động SSD Samsung T7 Shield 1TB | 2TB USB Type C 3.2 Gen 2 kháng nước chống bụi - Hàng chính hãng,tang-so-tay-o-cung-di-dong-ssd-samsung-t7-shield-usb-type-c-3-2-gen-2-khang-nuoc-chong-bui-bao-hanh-3-nam-1-doi-1-hang-chinh-hang-p191689321,tang-so-tay-o-cung-di-dong-ssd-samsung-t7-shield-usb-type-c-3-2-gen-2-khang-nuoc-chong-bui-bao-hanh-3-nam-1-doi-1-hang-chinh-hang-p191689321.html?spid=191689323,1.0,296464.0,Samsung Memory Official Store,2860000.0,3160000.0,300000.0,9.0,3.0,5.0,1/2/1846/8060/1827/28840,Ổ Cứng SSD Di Động,2573.0,https://salt.tikicdn.com/cache/280x280/ts/product/98/c5/40/4e31c2da3d74ff1e6fae26f00bbea3b9.jpg,191689323.0,https://salt.tikicdn.com/ts/video/6b/96/b3/df610891605842b8f8ba3bae7d5de53e.mp4
456516.0,7506319761777,TP-Link  TL-SF1016D - Switch Chia Tín Hiệu Để Bàn 16 Cổng 10/100Mbps - Hàng Chính Hãng,tp-link-tl-sf1016d-switch-chia-tin-hieu-de-ban-16-cong-10-100mbps-hang-chinh-hang-p456516,tp-link-tl-sf1016d-switch-chia-tin-hieu-de-ban-16-cong-10-100mbps-hang-chinh-hang-p456516.html?spid=993578,1.0,858.0,IT CHÍNH HÃNG (HCM),444000.0,444000.0,0.0,0.0,13.0,5.0,1/2/1846/2663/4454,Bộ Chia Mạng - Switch,2511.0,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/l/tl-sf1016d_un_5.0_11.jpg,993578.0,
202509709.0,8834082675212,Laptop Asus TUF Gaming F15 FX506LHB i5-10300H/8GB/512GB/Win11 HN188W - Hàng chính hãng,laptop-asus-tuf-gaming-f15-fx506lhb-i5-10300h-8gb-512gb-win11-hn188w-hang-chinh-hang-p202509709,laptop-asus-tuf-gaming-f15-fx506lhb-i5-10300h-8gb-512gb-win11-hn188w-hang-chinh-hang-p202509709.html?spid=202509710,1.0,212607.0,Nguyễn Kim Official,16390000.0,20990000.0,4600000.0,22.0,1.0,5.0,1/2/1846/8095/5584,Laptop Gaming,2527.0,https://salt.tikicdn.com/cache/280x280/ts/product/a5/af/7d/c2e7398856394743517f89ff2bf15f4e.jpg,202509710.0,
87942548.0,3734994325865,"Màn Hình MSI PRO MP242 23.8""/FHD/IPS/75Hz/5ms/Loa 2x2W - Hàng Chính Hãng",man-hinh-msi-pro-mp242-23-8-fhd-ips-75hz-5ms-loa-2x2w-hang-chinh-hang-p87942548,man-hinh-msi-pro-mp242-23-8-fhd-ips-75hz-5ms-loa-2x2w-hang-chinh-hang-p87942548.html?spid=192587153,1.0,200265.0,Kmart Store,3009000.0,3009000.0,0.0,0.0,1.0,5.0,1/2/1846/12884/2665/28932,Màn Hình Phổ Thông,2605.0,https://salt.tikicdn.com/cache/280x280/ts/product/b2/d1/2d/a10f4a8d48c8147afb15665a5329b325.png,192587153.0,
176446675.0,9097338953461,Router WiFi HUAWEI AX2 | WiFi6 5GHz hỗ trợ 1500 Mbps | HarmonyOS Mesh+ | Kiểm soát nội dung truy cập | Hàng Chính Hãng,router-wifi-huawei-ax2-wifi6-5ghz-ho-tro-1500-mbps-harmonyos-mesh-kiem-soat-noi-dung-truy-cap-p176446675,router-wifi-huawei-ax2-wifi6-5ghz-ho-tro-1500-mbps-harmonyos-mesh-kiem-soat-noi-dung-truy-cap-p176446675.html?spid=176446676,1.0,161312.0,Huawei Flagship Store,987000.0,1490000.0,503000.0,34.0,0.0,0.0,1/2/1846/2663/13150/4293,Router Wifi,2499.0,https://salt.tikicdn.com/cache/280x280/ts/product/97/3c/a4/3fd19c9b35b449dbb6aea1174ce4be42.png,176446676.0,
179734905.0,7014449918621,Case máy tính XIGMATEK Aero 2FAN- MÀU ĐEN - HÀNG CHÍNH HÃNG,case-may-tinh-xigmatek-aero-2fan-mau-den-hang-chinh-hang-p179734905,case-may-tinh-xigmatek-aero-2fan-mau-den-hang-chinh-hang-p179734905.html?spid=179734911,1.0,56430.0,Máy tính Bảo Ngọc,539000.0,539000.0,0.0,0.0,1.0,5.0,1/2/1846/8129/11960,Vỏ Case - Thùng Máy,2553.0,https://salt.tikicdn.com/cache/280x280/ts/product/d6/db/51/d85bdee4e0bef1d56516df8305291afd.png,179734911.0,https://salt.tikicdn.com/ts/video/bf/97/a3/15b12ab1bc6ffeb6615554bb932d612b.mp4
48485601.0,2086166351185,"Khay Trượt SlideTray Cho Tủ Rack, Tủ Mạng - TMC RACK 19 Inh",khay-truot-slidetray-cho-tu-rack-tu-mang-tmc-slidetray-19-inh-p48485601,khay-truot-slidetray-cho-tu-rack-tu-mang-tmc-slidetray-19-inh-p48485601.html?spid=48485609,1.0,23032.0,Tủ Rack Tủ Mạng Thắng Minh,330000.0,330000.0,0.0,0.0,6.0,4.7,1/2/1846/2663/4642,Phụ Kiện Thiết Bị Mạng,2517.0,https://salt.tikicdn.com/cache/280x280/ts/product/7a/13/e4/7c10abb0156bb1f5880310b4c261120a.jpg,48485609.0,
30676879.0,3330726125532,"10 cuộn Giấy decal nhiệt, in tem mã vạch 2 tem, 35x22mm, dài 30m",10-cuon-giay-decal-nhiet-in-tem-ma-vach-2-tem-35x22mm-dai-40m-p30676879,10-cuon-giay-decal-nhiet-in-tem-ma-vach-2-tem-35x22mm-dai-40m-p30676879.html?spid=39321070,1.0,76905.0,Giấy In Bill,289000.0,289000.0,0.0,0.0,42.0,4.6,1/2/1846/12884/8086/28948,Giấy In Hóa Đơn - Giấy In Tem,2621.0,https://salt.tikicdn.com/cache/280x280/ts/product/b3/f5/c5/971180b7c1910d8d12d0bcb8d0b69c22.jpg,39321070.0,
85207260.0,5341105394219,Tenda Ổ cắm điện Wi-fi thông minh điều khiển từ xa SP3 - Hãng phân phối chính thức,tenda-o-cam-dien-wi-fi-thong-minh-dieu-khien-tu-xa-sp3-hang-phan-phoi-chinh-thuc-p85207260,tenda-o-cam-dien-wi-fi-thong-minh-dieu-khien-tu-xa-sp3-hang-phan-phoi-chinh-thuc-p85207260.html?spid=115508964,1.0,48369.0,KHO SỈ CÔNG NGHỆ,197899.0,197899.0,0.0,0.0,1.0,5.0,1/2/1846/2663/28894,Bộ Chuyển Đổi - Transceivers,2577.0,https://salt.tikicdn.com/cache/280x280/ts/product/4b/be/09/4ea93f12345ce613d2721ddcb9d65603.jpg,115508964.0,
142370185.0,8416275979393,"Máy in hóa đơn, máy in di động cầm tay PT210, hỗ trợ ip, android, windown",may-in-hoa-don-may-in-di-dong-cam-tay-ho-tro-ip-android-windown-p142370185,may-in-hoa-don-may-in-di-dong-cam-tay-ho-tro-ip-android-windown-p142370185.html?spid=142370196,1.0,62739.0,TN Solution,830000.0,830000.0,0.0,0.0,5.0,4.8,1/2/1846/12884/2308/28936,"Máy In Nhãn, Hóa Đơn",2609.0,https://salt.tikicdn.com/cache/280x280/ts/product/54/bc/a6/0d0548a7f7cad267900b9a467a3b66f5.jpg,142370196.0,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
